"ItemCode","RowId","WarehouseCode","InfoCode3","InfoCode5","Length","Width","Height","Unit","BarCodeTP","RowId_WO","BizDocId_WO","DocNo_WO","ItemName","InfoName","InfoName3","InfoName5","IFDName","LocationCode","InfoCode","ReceiptQuantity","ReceiptQuantity9","DeliveryQuantity","DeliveryQuantity9","CloseInventory","CloseInventory9","Color","Id","ParentId","IsGroup","Remark","Remark1","ClassCode","TimeSheet","TimeCount","ReceiptDate","DeliveryDate","ReceiptDate1","DeliveryDate1","ReceiptNo","DeliveryNo","Level","_GroupOrder","_FormatStyleKey"
FB00029,A0200003705078PX,TP20,SPM124,DCM08,1980.00,2180.00,1050.00,tấm,"1800029200001470968006",A0200001470968WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5320,1.0000,4.5320,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-4,"",SX THEO ĐƠN HÀNG,0.00,45.00,2026-06-27 12:40:45.000,2026-06-29 09:40:44.587,2026-06-27 00:00:00.000,2026-06-29 00:00:00.000,KK0019.06/26,XB0060.06/26,0,"",""
FB00029,A0200003705082PX,TP20,SPM124,DCM08,1980.00,2180.00,1060.00,tấm,"1800029200001470968007",A0200001470968WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5750,1.0000,4.5750,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-4,"",SX THEO ĐƠN HÀNG,0.00,45.00,2026-06-27 12:40:45.043,2026-06-29 09:40:45.873,2026-06-27 00:00:00.000,2026-06-29 00:00:00.000,KK0019.06/26,XB0060.06/26,0,"",""
FB00029,A0200003704601PX,TP20,SPM124,DCM08,1970.00,2180.00,1060.00,tấm,"1800029200001470968008",A0200001470968WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5520,1.0000,4.5520,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-4,"",SX THEO ĐƠN HÀNG,0.00,1.00,2026-06-27 12:40:45.027,2026-06-27 13:18:38.967,2026-06-27 00:00:00.000,2026-06-26 00:00:00.000,KK0019.06/26,XB0056.06/26,0,"",""
FB00029,A0200003706750PX,TP20,SPM124,DCM08,1980.00,2180.00,1050.00,tấm,"1800029200001470969001",A0200001470969WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5320,1.0000,4.5320,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-3,"",SX THEO ĐƠN HÀNG,0.00,166.00,2026-06-27 12:40:45.007,2026-07-04 10:55:00.593,2026-06-27 00:00:00.000,2026-07-03 00:00:00.000,KK0019.06/26,XB0008.07/26,0,"",""
FB00029,A0200003706056PX,TP20,SPM124,DCM08,1980.00,2180.00,1060.00,tấm,"1800029200001470969002",A0200001470969WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5750,1.0000,4.5750,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-3,"",SX THEO ĐƠN HÀNG,0.00,98.00,2026-06-27 12:40:45.010,2026-07-01 14:26:15.443,2026-06-27 00:00:00.000,2026-07-01 00:00:00.000,KK0019.06/26,XB0002.07/26,0,"",""
FB00029,A0200003705083PX,TP20,SPM124,DCM08,1980.00,2180.00,1060.00,tấm,"1800029200001470969003",A0200001470969WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5750,1.0000,4.5750,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-3,"",SX THEO ĐƠN HÀNG,0.00,45.00,2026-06-27 12:40:45.037,2026-06-29 09:40:45.880,2026-06-27 00:00:00.000,2026-06-29 00:00:00.000,KK0019.06/26,XB0060.06/26,0,"",""
FB00029,A0200003706757PX,TP20,SPM124,DCM08,1970.00,2180.00,1060.00,tấm,"1800029200001470969004",A0200001470969WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5520,1.0000,4.5520,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-3,"",SX THEO ĐƠN HÀNG,0.00,166.00,2026-06-27 12:40:44.993,2026-07-04 10:55:00.697,2026-06-27 00:00:00.000,2026-07-03 00:00:00.000,KK0019.06/26,XB0008.07/26,0,"",""
FB00029,A0200003704595PX,TP20,SPM124,DCM08,1980.00,2180.00,1060.00,tấm,"1800029200001470969005",A0200001470969WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5750,1.0000,4.5750,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-3,"",SX THEO ĐƠN HÀNG,0.00,1.00,2026-06-27 12:40:45.017,2026-06-27 13:18:38.883,2026-06-27 00:00:00.000,2026-06-26 00:00:00.000,KK0019.06/26,XB0056.06/26,0,"",""
FB00029,A0200003704596PX,TP20,SPM124,DCM08,1980.00,2180.00,1070.00,tấm,"1800029200001470969006",A0200001470969WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.6190,1.0000,4.6190,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-3,"",SX THEO ĐƠN HÀNG,0.00,1.00,2026-06-27 12:40:45.020,2026-06-27 13:18:38.900,2026-06-27 00:00:00.000,2026-06-26 00:00:00.000,KK0019.06/26,XB0056.06/26,0,"",""
FB00029,A0200003706756PX,TP20,SPM124,DCM08,1980.00,2180.00,1070.00,tấm,"1800029200001470970001",A0200001470970WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.6190,1.0000,4.6190,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-2,"",SX THEO ĐƠN HÀNG,0.00,166.00,2026-06-27 12:40:44.990,2026-07-04 10:55:00.683,2026-06-27 00:00:00.000,2026-07-03 00:00:00.000,KK0019.06/26,XB0008.07/26,0,"",""
FB00029,A0200003706754PX,TP20,SPM124,DCM08,1970.00,2180.00,1070.00,tấm,"1800029200001470970002",A0200001470970WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5950,1.0000,4.5950,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-2,"",SX THEO ĐƠN HÀNG,0.00,166.00,2026-06-27 12:40:44.983,2026-07-04 10:55:00.663,2026-06-27 00:00:00.000,2026-07-03 00:00:00.000,KK0019.06/26,XB0008.07/26,0,"",""
FB00029,A0200003706054PX,TP20,SPM124,DCM08,1970.00,2180.00,1070.00,tấm,"1800029200001470970003",A0200001470970WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5950,1.0000,4.5950,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-2,"",SX THEO ĐƠN HÀNG,0.00,98.00,2026-06-27 12:40:44.973,2026-07-01 14:26:14.170,2026-06-27 00:00:00.000,2026-07-01 00:00:00.000,KK0019.06/26,XB0002.07/26,0,"",""
FB00029,A0200003706751PX,TP20,SPM124,DCM08,1960.00,2180.00,1070.00,tấm,"1800029200001470970004",A0200001470970WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5720,1.0000,4.5720,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-2,"",SX THEO ĐƠN HÀNG,0.00,166.00,2026-06-27 12:40:44.963,2026-07-04 10:55:00.603,2026-06-27 00:00:00.000,2026-07-03 00:00:00.000,KK0019.06/26,XB0008.07/26,0,"",""
FB00029,A0200003706755PX,TP20,SPM124,DCM08,1970.00,2180.00,1070.00,tấm,"1800029200001470970005",A0200001470970WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5950,1.0000,4.5950,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-2,"",SX THEO ĐƠN HÀNG,0.00,166.00,2026-06-27 12:40:44.980,2026-07-04 10:55:00.673,2026-06-27 00:00:00.000,2026-07-03 00:00:00.000,KK0019.06/26,XB0008.07/26,0,"",""
FB00029,A0200003706752PX,TP20,SPM124,DCM08,1980.00,2180.00,1070.00,tấm,"1800029200001470970006",A0200001470970WO,A0200000405830WO,WB2606-0029,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.6190,1.0000,4.6190,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-2,"",SX THEO ĐƠN HÀNG,0.00,166.00,2026-06-27 12:40:44.967,2026-07-04 10:55:00.617,2026-06-27 00:00:00.000,2026-07-03 00:00:00.000,KK0019.06/26,XB0008.07/26,0,"",""
FB00029,A0200003706753PX,TP20,SPM124,DCM08,1980.00,2180.00,1050.00,tấm,"1800029200001471175001",A0200001471175WO,A0200000405915WO,WB2606-0031,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"","",IFD20-H55H55,4.5320,1.0000,4.5320,1.0000,0.0000,0.00,"",79056,79023,0,"","",SX DƯ,0.00,166.00,2026-06-27 12:40:44.957,2026-07-04 10:55:00.653,2026-06-27 00:00:00.000,2026-07-03 00:00:00.000,KK0019.06/26,XB0008.07/26,0,"",""
FB00029,A0200003707103PX,TP20,SPM124,DCM08,1970.00,2180.00,1060.00,tấm,"1800029200001472022001",A0200001472022WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5520,1.0000,4.5520,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-9,"",SX THEO ĐƠN HÀNG,0.00,143.00,2026-07-01 10:30:41.923,2026-07-07 09:33:48.497,2026-06-30 00:00:00.000,2026-07-07 00:00:00.000,KK0001.07/26,XB0015.07/26,0,"",""
FB00029,A0200003707765PX,TP20,SPM124,DCM08,1970.00,2180.00,1040.00,tấm,"1800029200001472022002",A0200001472022WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.4660,1.0000,4.4660,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-9,"",SX THEO ĐƠN HÀNG,0.00,191.00,2026-07-01 10:30:42.003,2026-07-09 09:26:38.133,2026-06-30 00:00:00.000,2026-07-08 00:00:00.000,KK0001.07/26,XB0019.07/26,0,"",""
FB00029,A0200003708162PX,TP20,SPM124,DCM08,1970.00,2180.00,1070.00,tấm,"1800029200001472022003",A0200001472022WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5950,1.0000,4.5950,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-9,"",SX THEO ĐƠN HÀNG,0.00,217.00,2026-07-01 10:30:42.030,2026-07-10 11:19:11.963,2026-06-30 00:00:00.000,2026-07-10 00:00:00.000,KK0001.07/26,XB0024.07/26,0,"",""
FB00029,A0200003706111PX,TP20,SPM124,DCM08,1980.00,2180.00,1070.00,tấm,"1800029200001472022004",A0200001472022WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.6190,1.0000,4.6190,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-9,"",SX THEO ĐƠN HÀNG,0.00,5.00,2026-07-01 10:30:41.960,2026-07-01 15:17:48.257,2026-06-30 00:00:00.000,2026-07-01 00:00:00.000,KK0001.07/26,XB0003.07/26,0,"",""
FB00029,A0200003708156PX,TP20,SPM124,DCM08,1980.00,2180.00,1060.00,tấm,"1800029200001472022005",A0200001472022WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5750,1.0000,4.5750,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-9,"",SX THEO ĐƠN HÀNG,0.00,217.00,2026-07-01 10:30:41.920,2026-07-10 11:19:10.670,2026-06-30 00:00:00.000,2026-07-10 00:00:00.000,KK0001.07/26,XB0024.07/26,0,"",""
FB00029,A0200003707769PX,TP20,SPM124,DCM08,1970.00,2180.00,1050.00,tấm,"1800029200001472022006",A0200001472022WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5090,1.0000,4.5090,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-9,"",SX THEO ĐƠN HÀNG,0.00,191.00,2026-07-01 10:30:42.000,2026-07-09 09:26:38.173,2026-06-30 00:00:00.000,2026-07-08 00:00:00.000,KK0001.07/26,XB0019.07/26,0,"",""
FB00029,A0200003708161PX,TP20,SPM124,DCM08,1980.00,2180.00,1050.00,tấm,"1800029200001472023001",A0200001472023WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5320,1.0000,4.5320,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-8,"",SX THEO ĐƠN HÀNG,0.00,217.00,2026-07-01 10:30:42.027,2026-07-10 11:19:11.760,2026-06-30 00:00:00.000,2026-07-10 00:00:00.000,KK0001.07/26,XB0024.07/26,0,"",""
FB00029,A0200003706112PX,TP20,SPM124,DCM08,1970.00,2180.00,1070.00,tấm,"1800029200001472023002",A0200001472023WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5950,1.0000,4.5950,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-8,"",SX THEO ĐƠN HÀNG,0.00,5.00,2026-07-01 10:30:41.953,2026-07-01 15:17:48.270,2026-06-30 00:00:00.000,2026-07-01 00:00:00.000,KK0001.07/26,XB0003.07/26,0,"",""
FB00029,A0200003707104PX,TP20,SPM124,DCM08,1980.00,2180.00,1060.00,tấm,"1800029200001472023003",A0200001472023WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5750,1.0000,4.5750,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-8,"",SX THEO ĐƠN HÀNG,0.00,143.00,2026-07-01 10:30:41.913,2026-07-07 09:33:48.503,2026-06-30 00:00:00.000,2026-07-07 00:00:00.000,KK0001.07/26,XB0015.07/26,0,"",""
FB00029,A0200003707766PX,TP20,SPM124,DCM08,1980.00,2180.00,1060.00,tấm,"1800029200001472023004",A0200001472023WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5750,1.0000,4.5750,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-8,"",SX THEO ĐƠN HÀNG,0.00,191.00,2026-07-01 10:30:41.997,2026-07-09 09:26:38.143,2026-06-30 00:00:00.000,2026-07-08 00:00:00.000,KK0001.07/26,XB0019.07/26,0,"",""
FB00029,A0200003708160PX,TP20,SPM124,DCM08,1980.00,2180.00,1050.00,tấm,"1800029200001472023005",A0200001472023WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5320,1.0000,4.5320,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-8,"",SX THEO ĐƠN HÀNG,0.00,217.00,2026-07-01 10:30:42.023,2026-07-10 11:19:11.553,2026-06-30 00:00:00.000,2026-07-10 00:00:00.000,KK0001.07/26,XB0024.07/26,0,"",""
FB00029,A0200003706055PX,TP20,SPM124,DCM08,1970.00,2180.00,1070.00,tấm,"1800029200001472023006",A0200001472023WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5950,1.0000,4.5950,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-8,"",SX THEO ĐƠN HÀNG,0.00,4.00,2026-07-01 10:30:41.950,2026-07-01 14:26:15.433,2026-06-30 00:00:00.000,2026-07-01 00:00:00.000,KK0001.07/26,XB0002.07/26,0,"",""
FB00029,A0200003707087PX,TP20,SPM124,DCM08,1980.00,2180.00,1060.00,tấm,"1800029200001472023007",A0200001472023WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5750,1.0000,4.5750,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-8,"",SX THEO ĐƠN HÀNG,0.00,125.00,2026-07-01 10:30:41.910,2026-07-06 15:43:17.087,2026-06-30 00:00:00.000,2026-07-06 00:00:00.000,KK0001.07/26,XB0013.07/26,0,"",""
FB00029,A0200003707767PX,TP20,SPM124,DCM08,1960.00,2180.00,1060.00,tấm,"1800029200001472023008",A0200001472023WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5290,1.0000,4.5290,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-8,"",SX THEO ĐƠN HÀNG,0.00,191.00,2026-07-01 10:30:41.990,2026-07-09 09:26:38.153,2026-06-30 00:00:00.000,2026-07-08 00:00:00.000,KK0001.07/26,XB0019.07/26,0,"",""
FB00029,A0200003708159PX,TP20,SPM124,DCM08,1980.00,2180.00,1040.00,tấm,"1800029200001472024001",A0200001472024WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.4890,1.0000,4.4890,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-7,"",SX THEO ĐƠN HÀNG,0.00,217.00,2026-07-01 10:30:42.020,2026-07-10 11:19:11.350,2026-06-30 00:00:00.000,2026-07-10 00:00:00.000,KK0001.07/26,XB0024.07/26,0,"",""
FB00029,A0200003706110PX,TP20,SPM124,DCM08,1980.00,2180.00,1060.00,tấm,"1800029200001472024002",A0200001472024WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5750,1.0000,4.5750,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-7,"",SX THEO ĐƠN HÀNG,0.00,5.00,2026-07-01 10:30:41.943,2026-07-01 15:17:48.247,2026-06-30 00:00:00.000,2026-07-01 00:00:00.000,KK0001.07/26,XB0003.07/26,0,"",""
FB00029,A0200003706376PX,TP20,SPM124,DCM08,1970.00,2180.00,1070.00,tấm,"1800029200001472024003",A0200001472024WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5950,1.0000,4.5950,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-7,"",SX THEO ĐƠN HÀNG,0.00,45.00,2026-07-01 10:30:41.903,2026-07-03 07:57:01.547,2026-06-30 00:00:00.000,2026-07-02 00:00:00.000,KK0001.07/26,XB0005.07/26,0,"",""
FB00029,A0200003707768PX,TP20,SPM124,DCM08,1990.00,2180.00,1070.00,tấm,"1800029200001472024004",A0200001472024WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.6420,1.0000,4.6420,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-7,"",SX THEO ĐƠN HÀNG,0.00,191.00,2026-07-01 10:30:41.980,2026-07-09 09:26:38.160,2026-06-30 00:00:00.000,2026-07-08 00:00:00.000,KK0001.07/26,XB0019.07/26,0,"",""
FB00029,A0200003708158PX,TP20,SPM124,DCM08,1980.00,2180.00,1040.00,tấm,"1800029200001472024005",A0200001472024WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.4890,1.0000,4.4890,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-7,"",SX THEO ĐƠN HÀNG,0.00,217.00,2026-07-01 10:30:42.017,2026-07-10 11:19:11.143,2026-06-30 00:00:00.000,2026-07-10 00:00:00.000,KK0001.07/26,XB0024.07/26,0,"",""
FB00029,A0200003706109PX,TP20,SPM124,DCM08,1980.00,2180.00,1060.00,tấm,"1800029200001472024006",A0200001472024WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5750,1.0000,4.5750,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-7,"",SX THEO ĐƠN HÀNG,0.00,5.00,2026-07-01 10:30:41.940,2026-07-01 15:17:48.237,2026-06-30 00:00:00.000,2026-07-01 00:00:00.000,KK0001.07/26,XB0003.07/26,0,"",""
FB00029,A0200003706377PX,TP20,SPM124,DCM08,1990.00,2180.00,1080.00,tấm,"1800029200001472024007",A0200001472024WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.6850,1.0000,4.6850,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-7,"",SX THEO ĐƠN HÀNG,0.00,45.00,2026-07-01 10:30:41.900,2026-07-03 07:57:01.567,2026-06-30 00:00:00.000,2026-07-02 00:00:00.000,KK0001.07/26,XB0005.07/26,0,"",""
FB00029,A0200003706113PX,TP20,SPM124,DCM08,1970.00,2180.00,1070.00,tấm,"1800029200001472025001",A0200001472025WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5950,1.0000,4.5950,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-6,"",SX THEO ĐƠN HÀNG,0.00,5.00,2026-07-01 10:30:41.967,2026-07-01 15:17:48.287,2026-06-30 00:00:00.000,2026-07-01 00:00:00.000,KK0001.07/26,XB0003.07/26,0,"",""
FB00029,A0200003708157PX,TP20,SPM124,DCM08,1980.00,2180.00,1040.00,tấm,"1800029200001472025002",A0200001472025WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.4890,1.0000,4.4890,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-6,"",SX THEO ĐƠN HÀNG,0.00,217.00,2026-07-01 10:30:42.010,2026-07-10 11:19:11.003,2026-06-30 00:00:00.000,2026-07-10 00:00:00.000,KK0001.07/26,XB0024.07/26,0,"",""
FB00029,A0200003706108PX,TP20,SPM124,DCM08,1970.00,2180.00,1050.00,tấm,"1800029200001472025003",A0200001472025WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5090,1.0000,4.5090,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-6,"",SX THEO ĐƠN HÀNG,0.00,5.00,2026-07-01 10:30:41.933,2026-07-01 15:17:48.227,2026-06-30 00:00:00.000,2026-07-01 00:00:00.000,KK0001.07/26,XB0003.07/26,0,"",""
FB00029,A0200003706374PX,TP20,SPM124,DCM08,1970.00,2180.00,1080.00,tấm,"1800029200001472025004",A0200001472025WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.6380,1.0000,4.6380,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-6,"",SX THEO ĐƠN HÀNG,0.00,45.00,2026-07-01 10:30:41.897,2026-07-03 07:57:00.280,2026-06-30 00:00:00.000,2026-07-02 00:00:00.000,KK0001.07/26,XB0005.07/26,0,"",""
FB00029,A0200003706114PX,TP20,SPM124,DCM08,1980.00,2180.00,1070.00,tấm,"1800029200001472025005",A0200001472025WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.6190,1.0000,4.6190,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-6,"",SX THEO ĐƠN HÀNG,0.00,5.00,2026-07-01 10:30:41.963,2026-07-01 15:17:48.297,2026-06-30 00:00:00.000,2026-07-01 00:00:00.000,KK0001.07/26,XB0003.07/26,0,"",""
FB00029,A0200003707764PX,TP20,SPM124,DCM08,1980.00,2180.00,1040.00,tấm,"1800029200001472025006",A0200001472025WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.4890,1.0000,4.4890,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-6,"",SX THEO ĐƠN HÀNG,0.00,191.00,2026-07-01 10:30:42.007,2026-07-09 09:26:38.127,2026-06-30 00:00:00.000,2026-07-08 00:00:00.000,KK0001.07/26,XB0019.07/26,0,"",""
FB00029,A0200003706107PX,TP20,SPM124,DCM08,1980.00,2180.00,1050.00,tấm,"1800029200001472025007",A0200001472025WO,A0200000406203WO,WB2606-0036,IFD20-H55 TRẮNG,IFD20-H55H55,IFD20-H55,H55,"",B12,IFD20-H55H55,4.5320,1.0000,4.5320,1.0000,0.0000,0.00,"",79056,79023,0,MEKONG-MEKTEX-PO 17-V3-6,"",SX THEO ĐƠN HÀNG,0.00,5.00,2026-07-01 10:30:41.930,2026-07-01 15:17:46.983,2026-06-30 00:00:00.000,2026-07-01 00:00:00.000,KK0001.07/26,XB0003.07/26,0,"",""
